2023-02-10 11:54:46,475 INFO    StreamThr :107699 [internal.py:wandb_internal():87] W&B internal server running at pid: 107699, started at: 2023-02-10 11:54:46.473090
2023-02-10 11:54:46,481 DEBUG   HandlerThread:107699 [handler.py:handle_request():144] handle_request: status
2023-02-10 11:54:46,488 INFO    WriterThread:107699 [datastore.py:open_for_write():85] open: ./wandb/run-20230210_115446-lgdrqelf/run-lgdrqelf.wandb
2023-02-10 11:54:46,496 DEBUG   SenderThread:107699 [sender.py:send():334] send: header
2023-02-10 11:54:46,497 DEBUG   SenderThread:107699 [sender.py:send():334] send: run
2023-02-10 11:54:47,163 DEBUG   HandlerThread:107699 [handler.py:handle_request():144] handle_request: check_version
2023-02-10 11:54:47,170 INFO    SenderThread:107699 [dir_watcher.py:__init__():216] watching files in: ./wandb/run-20230210_115446-lgdrqelf/files
2023-02-10 11:54:47,170 INFO    SenderThread:107699 [sender.py:_start_run_threads():1065] run started: lgdrqelf with start time 1676019286.466583
2023-02-10 11:54:47,170 DEBUG   SenderThread:107699 [sender.py:send_request():361] send_request: summary_record
2023-02-10 11:54:47,171 INFO    SenderThread:107699 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-10 11:54:47,172 DEBUG   SenderThread:107699 [sender.py:send_request():361] send_request: check_version
2023-02-10 11:54:47,552 DEBUG   HandlerThread:107699 [handler.py:handle_request():144] handle_request: run_start
2023-02-10 11:54:47,570 DEBUG   HandlerThread:107699 [system_info.py:__init__():31] System info init
2023-02-10 11:54:47,571 DEBUG   HandlerThread:107699 [system_info.py:__init__():46] System info init done
2023-02-10 11:54:47,571 INFO    HandlerThread:107699 [system_monitor.py:start():151] Starting system monitor
2023-02-10 11:54:47,572 INFO    SystemMonitor:107699 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-02-10 11:54:47,573 INFO    HandlerThread:107699 [system_monitor.py:probe():172] Collecting system info
2023-02-10 11:54:47,575 INFO    SystemMonitor:107699 [interfaces.py:start():168] Started cpu
2023-02-10 11:54:47,577 INFO    SystemMonitor:107699 [interfaces.py:start():168] Started disk
2023-02-10 11:54:47,579 INFO    SystemMonitor:107699 [interfaces.py:start():168] Started gpu
2023-02-10 11:54:47,581 INFO    SystemMonitor:107699 [interfaces.py:start():168] Started memory
2023-02-10 11:54:47,586 INFO    SystemMonitor:107699 [interfaces.py:start():168] Started network
2023-02-10 11:54:47,635 DEBUG   HandlerThread:107699 [system_info.py:probe():195] Probing system
2023-02-10 11:54:47,649 DEBUG   HandlerThread:107699 [git.py:repo():40] git repository is invalid
2023-02-10 11:54:47,650 DEBUG   HandlerThread:107699 [system_info.py:probe():241] Probing system done
2023-02-10 11:54:47,650 DEBUG   HandlerThread:107699 [system_monitor.py:probe():181] {'os': 'Linux-5.14.0-1054-oem-x86_64-with-glibc2.17', 'python': '3.8.16', 'heartbeatAt': '2023-02-10T08:54:47.635786', 'startedAt': '2023-02-10T08:54:46.439423', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/techtoker/projects/yandex_sdc/shifts-main/sdc/run.py', 'codePath': 'run.py', 'host': 'techtoker', 'username': 'techtoker', 'executable': '/home/techtoker/tools/anaconda3/envs/yandex_sdc/bin/python', 'cpu_count': 10, 'cpu_count_logical': 20, 'cpu_freq': {'current': 3195.0034, 'min': 1200.0, 'max': 4120.0}, 'cpu_freq_per_core': [{'current': 3300.0, 'min': 1200.0, 'max': 4200.0}, {'current': 1238.747, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4200.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4200.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4200.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}], 'disk': {'total': 2014.2841339111328, 'used': 1657.9026947021484}, 'gpu': 'NVIDIA GeForce RTX 2080 Ti', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2080 Ti', 'memory_total': 11811160064}, {'name': 'NVIDIA GeForce RTX 2080 Ti', 'memory_total': 11811160064}], 'memory': {'total': 62.546348571777344}}
2023-02-10 11:54:47,650 INFO    HandlerThread:107699 [system_monitor.py:probe():182] Finished collecting system info
2023-02-10 11:54:47,650 INFO    HandlerThread:107699 [system_monitor.py:probe():185] Publishing system info
2023-02-10 11:54:47,650 DEBUG   HandlerThread:107699 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-02-10 11:54:47,654 DEBUG   HandlerThread:107699 [system_info.py:_save_pip():67] Saving pip packages done
2023-02-10 11:54:47,654 DEBUG   HandlerThread:107699 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-02-10 11:54:48,180 INFO    Thread-17 :107699 [dir_watcher.py:_on_file_created():275] file/dir created: ./wandb/run-20230210_115446-lgdrqelf/files/wandb-summary.json
2023-02-10 11:54:48,181 INFO    Thread-17 :107699 [dir_watcher.py:_on_file_created():275] file/dir created: ./wandb/run-20230210_115446-lgdrqelf/files/requirements.txt
2023-02-10 11:54:48,182 INFO    Thread-17 :107699 [dir_watcher.py:_on_file_created():275] file/dir created: ./wandb/run-20230210_115446-lgdrqelf/files/conda-environment.yaml
2023-02-10 11:54:49,300 DEBUG   HandlerThread:107699 [system_info.py:_save_conda():86] Saving conda packages done
2023-02-10 11:54:49,326 INFO    HandlerThread:107699 [system_monitor.py:probe():187] Finished publishing system info
2023-02-10 11:54:49,345 DEBUG   SenderThread:107699 [sender.py:send():334] send: files
2023-02-10 11:54:49,345 INFO    SenderThread:107699 [sender.py:_save_file():1319] saving file wandb-metadata.json with policy now
2023-02-10 11:54:49,373 DEBUG   HandlerThread:107699 [handler.py:handle_request():144] handle_request: stop_status
2023-02-10 11:54:49,376 DEBUG   SenderThread:107699 [sender.py:send_request():361] send_request: stop_status
2023-02-10 11:54:49,692 DEBUG   SenderThread:107699 [sender.py:send():334] send: telemetry
