2023-02-09 17:52:01,547 DEBUG   HandlerThread:79210 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:52:02,322 DEBUG   HandlerThread:79210 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:52:06,548 DEBUG   HandlerThread:79210 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:52:07,324 DEBUG   HandlerThread:79210 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:52:11,550 DEBUG   HandlerThread:79210 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:52:12,326 DEBUG   HandlerThread:79210 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:52:16,551 DEBUG   HandlerThread:79210 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:52:17,327 DEBUG   HandlerThread:79210 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:52:21,553 DEBUG   HandlerThread:79210 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:52:22,330 DEBUG   HandlerThread:79210 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:52:25,547 DEBUG   SenderThread:79210 [sender.py:send():334] send: stats
2023-02-09 17:52:27,333 DEBUG   HandlerThread:79210 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:52:27,550 DEBUG   HandlerThread:79210 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:52:30,231 INFO    Thread-17 :79210 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20230209_175054-cy95wocu/files/output.log
2023-02-09 17:52:32,233 INFO    Thread-17 :79210 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20230209_175054-cy95wocu/files/output.log
2023-02-09 17:52:32,340 DEBUG   HandlerThread:79210 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:52:33,534 DEBUG   HandlerThread:79210 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:52:37,342 DEBUG   HandlerThread:79210 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:52:38,536 DEBUG   HandlerThread:79210 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:52:42,344 DEBUG   HandlerThread:79210 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:52:43,537 DEBUG   HandlerThread:79210 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:52:47,346 DEBUG   HandlerThread:79210 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:52:48,539 DEBUG   HandlerThread:79210 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:52:52,348 DEBUG   HandlerThread:79210 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:52:53,541 DEBUG   HandlerThread:79210 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:52:55,549 DEBUG   SenderThread:79210 [sender.py:send():334] send: stats
2023-02-09 17:52:57,350 DEBUG   HandlerThread:79210 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:52:58,552 DEBUG   HandlerThread:79210 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:53:02,352 DEBUG   HandlerThread:79210 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:53:03,553 DEBUG   HandlerThread:79210 [handler.py:handle_request():144] handle_request: status_report
